-9.406599763249756663e-03,1.921762903433054817e+03
-9.406696006639375662e-03,1.921586691456297558e+03
-9.406696314557760896e-03,1.921586703899132772e+03
-9.406870592705840473e-03,1.920916632572165327e+03
-9.406696098711225806e-03,1.921586698343358876e+03
-9.406311424155960887e-03,1.920862284876295234e+03
-9.405973418596308422e-03,1.921201592280103796e+03
-9.406927766349326703e-03,1.921552932914981284e+03
-9.406548012445670182e-03,1.920476772069459912e+03
-9.406852973588536448e-03,1.921306584724055938e+03
-9.406019964166956182e-03,1.921375066922555561e+03
-9.406890693869462972e-03,1.921066454482202971e+03
-9.406830477027200432e-03,1.921321957429634494e+03
-9.405782143902169379e-03,1.920870563411579496e+03
-9.402806670419372459e-03,1.920853909532501348e+03
-9.404759974534881994e-03,1.919474369140114504e+03
-9.404883263262608928e-03,1.921511947078521189e+03
-9.406417628651159157e-03,1.921857832189289184e+03
-9.405018810545340280e-03,1.920755008959267798e+03
-9.406479451079974297e-03,1.921260151415843211e+03
-9.405907846469885314e-03,1.921299640830655335e+03
-9.406253143789344850e-03,1.921503824662629995e+03
-9.405109985413884210e-03,1.921823116199777360e+03
-9.406696220587790203e-03,1.921586703703627791e+03
-9.406641192877152058e-03,1.920369576056531514e+03
-9.406802015302001552e-03,1.921297991882016504e+03
-9.406810093896766922e-03,1.921556480768091205e+03
-9.406554220052210091e-03,1.921611578276813816e+03
-9.406183762758285605e-03,1.921866124611891792e+03
-9.406980699706496418e-03,1.920931551074441813e+03
-9.407184834055393186e-03,1.921094437748672135e+03
-9.405157156489957204e-03,1.921863639884079021e+03
-9.406399304514312387e-03,1.920367484260228593e+03
-9.405788733428260828e-03,1.920362631556765336e+03
-9.406852973588536448e-03,1.921306584724055938e+03
-9.406021177174483938e-03,1.922167130142432143e+03
-9.404204018202855231e-03,1.921877491484909115e+03
-9.406852973588536448e-03,1.921306584724055938e+03
-9.406269971750341741e-03,1.920795233407525302e+03
-9.406754876182116254e-03,1.921632777364753565e+03
-9.406258860507277220e-03,1.921967149167921889e+03
-9.406436905693649209e-03,1.919774909984669648e+03
-9.405776747764132972e-03,1.920878683751607241e+03
-9.405724454871311480e-03,1.921553592565669533e+03
-9.406653708792706015e-03,1.920565290244659991e+03
-9.406805210775692760e-03,1.921549311152088194e+03
-9.406748123111041693e-03,1.920944426389800356e+03
-9.406644214765419454e-03,1.921165406225340121e+03
-9.406403972960303284e-03,1.921393700500244449e+03
-9.406714220983547481e-03,1.921789147362389485e+03
-9.399842423486515219e-03,1.917712288324328256e+03
-9.405834293077286468e-03,1.919373164309554340e+03
-9.401629271612005345e-03,1.918267455984754633e+03
-9.408252877555478566e-03,1.918732566871838571e+03
-9.404124453320672483e-03,1.919174386898534067e+03
-9.407055441740808099e-03,1.919187531634688639e+03
-9.406695956339583553e-03,1.919470011189348952e+03
-9.408295015274598105e-03,1.918294053409954358e+03
-9.402329639093792713e-03,1.918615267159322684e+03
-9.407623615236310188e-03,1.919128912953250619e+03
-9.408527673027716753e-03,1.917107068919502126e+03
-9.407491231353093397e-03,1.919911205349058946e+03
-9.402799578083292920e-03,1.917967476278761751e+03
-9.406520903086662555e-03,1.919384679739378043e+03
-9.407734201223566517e-03,1.920035574673487645e+03
-9.402377018846830303e-03,1.918685748963893275e+03
-9.407098858823570442e-03,1.919473199040148756e+03
-9.405841473859560820e-03,1.918918571585805694e+03
-9.404514952759429613e-03,1.918571703984887790e+03
-9.407375921139909947e-03,1.919006421727122870e+03
-9.406898931591689550e-03,1.919797131207380517e+03
-9.405892092673867610e-03,1.919612615350717533e+03
-9.405114331210495671e-03,1.918997667014336912e+03
-9.404908611327589263e-03,1.918841544147606328e+03
-9.404078939887955402e-03,1.919136271060850049e+03
-9.403062646709675620e-03,1.918928318968530220e+03
-9.400403615366870191e-03,1.918260612895037411e+03
-9.404473478706432132e-03,1.919163219531164941e+03
-9.407378819033557216e-03,1.919718162080574984e+03
-9.406695860706165702e-03,1.919470018576053917e+03
-9.407724388632632273e-03,1.918841383900218716e+03
-9.407327956937716618e-03,1.918771301628754372e+03
-9.407173115465183866e-03,1.919554027025083997e+03
-9.407129651140627713e-03,1.919420965876957780e+03
-9.406150652604056139e-03,1.919136965209438131e+03
-9.406864583701657345e-03,1.919564992574894859e+03
-9.403454860166360341e-03,1.918810577697922781e+03
-9.402574361009885529e-03,1.918365363016768242e+03
-9.407537875458948928e-03,1.919585924143362718e+03
-9.408257207915493581e-03,1.919144756141737162e+03
-9.406909678263575270e-03,1.918661650831794759e+03
-9.406696586252982772e-03,1.919470006746734725e+03
-9.407037921478483833e-03,1.919333658927809665e+03
-9.408591886857886610e-03,1.918299870592873049e+03
-9.407822069677773680e-03,1.919327609826643311e+03
-9.407099175203326169e-03,1.919384662230069807e+03
-9.407579475955052395e-03,1.919547987368810936e+03
-9.405712938944238433e-03,1.919397868401363667e+03
-9.408243959098394615e-03,1.919427455001863564e+03
-9.407762012638709592e-03,1.919590981739956987e+03
-9.405847056896510239e-03,1.920226811534967055e+03
-9.407835769560363159e-03,1.919729296554878601e+03
-9.404230438610244880e-03,1.919161631555638451e+03
-9.406744754084844784e-03,1.919698005065054531e+03
-9.407514236904279681e-03,1.920235952309214554e+03
-9.399890331667548615e-03,1.917955741093195684e+03
-9.404810967026805413e-03,1.917598039176325983e+03
-9.399426189453580216e-03,1.917970601448403613e+03
-9.403904391124345841e-03,1.919050691657594143e+03
-9.405546285016996855e-03,1.918675232607438375e+03
-9.406522458933558317e-03,1.919763147464411304e+03
-9.406936748992206221e-03,1.919803832691857679e+03
-9.405675460390422460e-03,1.919641984989713819e+03
-9.408051955507673592e-03,1.919502114520435498e+03
-9.405176612693494365e-03,1.919856594429596953e+03
-9.406167028635503691e-03,1.920029241604548588e+03
-9.406428114074993907e-03,1.919599438499257303e+03
-9.403281322097167827e-03,1.916467134030479428e+03
-9.398333074841364043e-03,1.918269675678046042e+03
-9.406218562800133798e-03,1.918436344984862444e+03
-9.405846967131120673e-03,1.919611474640178130e+03
-9.406696106391165824e-03,1.919628610444746300e+03
-9.396041728790854863e-03,1.917322190427148598e+03
-9.406759291437361004e-03,1.919751062015080606e+03
-9.406791504009776039e-03,1.919626796526559701e+03
-9.402059119635985951e-03,1.918095974106914582e+03
-9.407195503348064758e-03,1.919890156255709371e+03
-9.407500708987936999e-03,1.919930904822092998e+03
-9.407599325527510326e-03,1.920147595917436774e+03
-9.398995411632971031e-03,1.917592631867464661e+03
-9.398646438956381743e-03,1.917867653341800178e+03
-9.399316190715628627e-03,1.914886669300058202e+03
-9.407610743975863832e-03,1.920248280850302763e+03
-9.405640484102528731e-03,1.919217509338419404e+03
-9.403227698075833363e-03,1.918402902240150070e+03
