-1.99853516,1.99951172,0.21014550856,19.0,19.0,1.35821854842,-1.54654091632,13.8333333333,13.8333333333,1.3791504,1.58325196,1.0989111364,0.4639306656,-0.3544775398,-0.1576367194,0.0,-1.99340821,1.9572754,-0.6595861846,14.0,14.0,0.28803362,-1.36380441143,19.1538461538,19.1538461538,-1.51000977,-1.17871094,-1.2057568412,-0.9328234906,-0.9693652386,-0.1899853526,0.0,-2.0,1.99291993,0.02821777328,33.0,33.0,1.70681670606,-1.68700432485,7.78125,7.78125,1.9741211,-1.53637696,-0.2629101572,0.1714013672,0.3026757816,-0.0700781252,0.0,-249.09924317,249.78625489,-6.0363359568,48.0,48.0,105.375317877,-155.678434932,5.29787234043,5.29787234043,-178.03053284,-152.56488038,-37.9088552492,-15.3229009666,17.7651908724,5.2848855594,0.0,-249.34350586,247.84733582,-8.96980137576,50.0,49.0,132.488702769,-137.087396663,5.08163265306,5.1875,101.92366791,101.92366791,-16.7044275292,9.2062598844,-39.0109921268,1.6601528928,0.0,-249.34350586,249.2671814,-16.4087326208,49.0,49.0,117.587787007,-169.333540939,5.1875,5.1875,-219.38931275,-227.52671814,-24.155114441,-31.4775572214,-31.30259514,4.8916036986,0.0
-1.99829102,1.98242188,0.11840918024,23.0,23.0,1.46335768087,-1.59899372,11.3181818182,11.3181818182,1.3881836,1.38134766,0.918989261,0.2357763686,-0.1463476566,-0.4163720718,0.0,-1.98168946,1.90283204,-0.73254101896,12.0,12.0,0.145507810833,-1.53944906083,22.6363636364,22.6363636364,-1.06298829,-1.07885743,-1.0962988332,-1.0007666064,-1.205517583,-0.3601220722,0.0,-1.99951172,1.99658204,-0.19134863324,33.0,33.0,1.60390033576,-1.77940045455,7.78125,7.78125,-1.98950196,-1.7265625,-0.2539306644,-0.4567187514,0.1217431646,-0.367836915,0.0,-249.46565247,250.03053284,-0.20409171972,59.0,58.0,114.793764337,-130.803896019,4.29310344828,4.36842105263,-227.41984559,170.59541321,-8.4390835576,-1.5163361314,-7.0073292546,15.942290345,0.0,-247.87786866,249.22137452,5.26360301856,55.0,55.0,122.335044864,-134.096321663,4.61111111111,4.61111111111,-220.870224,156.90075684,11.4946572876,-19.6642755582,26.1859536758,8.3016796876,0.0,-248.77862549,249.67938233,4.26906875596,43.0,42.0,109.564353323,-98.3914940267,5.92857142857,6.07317073171,210.07633973,-166.91603089,25.96,-6.343816376,21.5642745968,-19.835114441,0.0
-1.99023438,1.98559571,0.1746103524,18.0,18.0,1.40311686556,-1.49148220833,14.6470588235,14.6470588235,1.78417969,1.53466797,0.730566409,0.7722998078,-0.6298144548,0.0,0.0,-1.99951172,1.8334961,-0.6320529812,11.0,11.0,0.286904074545,-1.25230824364,24.9,24.9,-0.77270508,-1.12622071,-1.1773388722,-1.1762304736,-0.8066955602,0.0,0.0,-1.99707032,1.9963379,-0.15561425876,26.0,26.0,1.52567232846,-1.73621545,9.96,9.96,-1.99707032,-1.76782227,-0.1493896492,-0.1967431656,-0.431938479,0.0,0.0,-249.38931275,249.95419312,1.51370984064,42.0,41.0,111.028898186,-113.580339014,6.07317073171,6.225,-175.06869507,-175.06869507,-54.0253433236,39.341831681,22.2520608458,0.0,0.0,-249.43511963,247.80152894,0.65029035984,43.0,43.0,136.963074701,-122.399786297,5.92857142857,5.92857142857,214.1374054,-146.97709656,3.9989324114,-34.0525189224,33.3050383102,0.0,0.0,-249.7709961,250.04580689,-14.1960912707,45.0,44.0,67.7228164689,-127.316445613,5.65909090909,5.79069767442,-249.72518921,170.29006959,-29.048243866,-47.176488,5.2442755126,0.0,0.0
-1.99780274,1.9963379,0.1403398442,20.0,19.0,1.471472172,-1.57572214579,13.1052631579,13.8333333333,-1.984375,1.6472168,0.802685549,0.1844580086,-0.2854443366,0.0,0.0,-1.96215821,1.95874024,-0.58002856676,9.0,9.0,0.312852646667,-1.38924154222,31.125,31.125,-0.85620118,-1.02661133,-1.1154589882,-1.181993413,-0.6026904326,0.0,0.0,-1.99829102,1.99975586,-0.25001074316,22.0,22.0,1.70757502136,-1.61864125091,11.8571428571,11.8571428571,1.94921875,-1.85644532,-0.3169335952,-0.143427735,-0.7896923856,0.0,0.0,-250.04580689,249.48091126,1.8071755738,44.0,43.0,116.026197168,-103.751464624,5.79069767442,5.92857142857,227.16030884,187.46565247,-38.459541322,26.2804571846,21.2149620064,0.0,0.0,-249.95419312,249.80152894,-5.1571602494,43.0,42.0,134.003195943,-167.760451025,5.92857142857,6.07317073171,-219.93893433,-172.6412201,-3.9076326836,-32.1569469452,10.2787783818,0.0,0.0,-249.96946717,249.84733582,-6.9879084324,44.0,43.0,104.303608462,-92.7825315628,5.79069767442,5.92857142857,-194.06106568,-183.54199219,-4.5792362986,-54.7407630168,24.3804571534,0.0,0.0
-1.99169922,1.99853516,0.2665856944,31.0,31.0,1.51568800839,-1.39214497613,8.3,8.3,1.08984375,1.16967774,0.8927148476,0.4361572284,0.1009167482,-0.0968603522,0.0,-1.99145508,1.96386719,-0.7166293976,18.0,18.0,0.530812580556,-1.33454047778,14.6470588235,14.6470588235,-0.95361329,-1.34204102,-1.2584033254,-1.0448400922,-0.7728222696,-0.5070813008,0.0,-1.99560547,1.99169922,0.1881064456,29.0,29.0,1.65507981241,-1.53365773586,8.89285714286,8.89285714286,1.8190918,1.69238282,1.1841894562,0.9307763692,-0.552573244,-0.6218603534,0.0,-250.1374054,249.55725098,-16.9576488802,53.0,53.0,101.778626563,-150.623218236,4.78846153846,4.78846153846,224.5038147,-123.25190735,-11.2729772958,-32.7625956718,-32.0134352114,-8.739236222,0.0,-249.75572205,245.96946717,-30.5340458233,62.0,62.0,55.7094315447,-165.59098774,4.08196721311,4.08196721311,-212.74809266,-0.00763359,-25.6694654172,-70.0106872574,-61.0804580262,4.0903815842,0.0,-249.38931275,249.84733582,-1.01371020216,55.0,54.0,75.7575286113,-135.4447267,4.61111111111,4.69811320755,-221.22137452,178.1374054,0.0247329708,-25.3094661952,10.2549612048,9.9612210088,0.0
-1.96679688,1.99438477,0.15270312564,15.0,15.0,1.55364583867,-1.36975911667,17.7857142857,17.7857142857,1.41455079,1.4362793,0.639287112,0.0058740238,0.1183544924,0.0,0.0,-1.98559571,0.0,-0.49779272676,8.0,8.0,-0.372444155,-1.222381595,35.5714285714,35.5714285714,-1.10742188,-1.11010743,-1.1601123098,-1.098304448,-0.230546876,0.0,0.0,-1.99853516,1.9963379,-0.21072070376,23.0,23.0,1.48805834348,-1.67482592087,11.3181818182,11.3181818182,-1.85546875,-1.79492188,-0.297231446,-0.5872949238,-0.169077149,0.0,0.0,-249.84733582,249.83206177,-6.80757294396,40.0,40.0,116.644083398,-148.931681445,6.38461538462,6.38461538462,-230.32061768,-196.59541321,-17.5505350112,-19.9267184414,3.4393887328,0.0,0.0,-248.65649415,249.86259461,-8.65526710528,39.0,38.0,99.2221578959,-151.308959562,6.55263157895,6.72972972973,-229.87786866,-144.71755982,-8.1245796968,-31.2906867988,-3.8610690308,0.0,0.0,-249.69465638,245.34350586,-13.7401528168,33.0,32.0,73.3189905361,-161.028148654,7.78125,8.03225806452,203.0076294,179.22137452,-3.3206112662,-68.6516033184,3.2714505006,0.0,0.0
-1.99829102,1.99902344,0.25025879004,14.0,14.0,1.55168806286,-1.39008440643,19.1538461538,19.1538461538,1.74780274,1.34277344,0.7197656276,0.3897509784,0.1417773442,0.0,0.0,-1.99829102,1.86401368,-0.68281006144,14.0,14.0,-0.309487482143,-1.53717913286,19.1538461538,19.1538461538,-0.68994141,-1.10302735,-1.1257324262,-1.252148443,-1.036169438,0.0,0.0,-1.99462891,1.9921875,-0.0480263674,26.0,26.0,1.63606145231,-1.59621958,9.96,9.96,1.9494629,-1.85961915,-0.159931641,0.3136865242,-0.3938867202,0.0,0.0,-248.73281861,246.53434754,1.94409150572,46.0,45.0,110.603550698,-120.185920548,5.53333333333,5.65909090909,-237.72518921,197.7709961,23.5288551328,-39.43068734,25.6222897358,0.0,0.0,-249.80152894,249.6335907,-29.3945036312,49.0,49.0,95.8012154894,-146.688891706,5.1875,5.1875,210.94656373,-176.10687256,-73.4500758376,-84.7996947452,11.2772524266,0.0,0.0,-249.93893433,248.80915833,-14.5163357015,40.0,39.0,92.469847681,-108.878448488,6.38461538462,6.55263157895,179.98472596,-116.36640931,-8.5141978458,13.5083973312,-77.575877993,0.0,0.0
-1.99731446,1.99365235,0.18175878968,17.0,17.0,1.54515165824,-1.45747645059,15.5625,15.5625,1.49438477,1.49438477,0.8863916046,0.0666503908,-0.044248047,0.0,0.0,-1.99487305,1.7553711,-0.54141113504,9.0,9.0,-0.163655601111,-1.38001845,31.125,31.125,-1.12207032,-1.12207032,-1.0863232468,-1.2018310594,-0.418901369,0.0,0.0,-1.9963379,1.99072266,0.03877441408,16.0,16.0,1.36915588625,-1.718475345,16.6,16.6,-1.7890625,-1.28491211,0.4278076182,0.3760498058,-0.6099853536,0.0,0.0,-250.1374054,250.09159852,-9.21697705096,38.0,38.0,120.9714745,-166.877058535,6.72972972973,6.72972972973,-194.25953675,-89.72518921,-44.5761830146,-34.596641084,33.0879388438,0.0,0.0,-249.86259461,248.45800782,-0.94971013052,42.0,41.0,123.9232997,-106.197728788,6.07317073171,6.225,180.39694214,187.87786866,26.132670357,-30.3694656378,-0.5117553718,0.0,0.0,-249.64884949,249.5114441,0.2689464722,37.0,37.0,123.618321189,-113.775943861,6.91666666667,6.91666666667,237.41984559,-203.06869507,-33.5868696606,23.1145033274,11.8170986942,0.0,0.0
-1.9987793,1.94506836,0.07465820336,16.0,15.0,1.2209014925,-1.55203450933,16.6,17.7857142857,-1.76708985,1.52246094,0.53263672,0.229951173,-0.3892968762,0.0,0.0,-1.99023438,1.8203125,-0.52030810764,11.0,11.0,-0.0150812363636,-1.55053711364,24.9,24.9,-1.55615235,-1.13232422,-1.117792973,-1.182219243,-0.3015283222,0.0,0.0,-1.99780274,1.99121094,-0.19700488344,17.0,17.0,1.38623047235,-1.72364717824,15.5625,15.5625,-1.76660157,1.25146485,-0.5517773452,0.0474658198,-0.4807128918,0.0,0.0,-249.08396912,242.1374054,-7.63346564036,38.0,37.0,93.4985932618,-149.270889337,6.72972972973,6.91666666667,-242.2748108,-179.45037842,-55.4919086464,9.613129715,7.7114507296,0.0,0.0,-249.08396912,249.54199219,-0.42595426468,42.0,41.0,112.825699845,-105.91696209,6.07317073171,6.225,139.75572205,108.85496521,-7.5343520884,-32.929770508,38.334351273,0.0,0.0,-249.7709961,249.6335907,-15.5616487736,34.0,33.0,77.311630475,-165.454083417,7.54545454545,7.78125,-242.97709656,140.59541321,-29.0659543618,-24.9978623206,-23.7444271856,0.0,0.0
-1.99267579,1.9584961,0.13809765672,28.0,27.0,1.34363665286,-1.64498336667,9.22222222222,9.57692307692,-1.99145508,1.43945313,0.7567968784,0.2531542972,-0.319462892,0.0,0.0,-1.99023438,1.92431641,-0.56126318616,14.0,14.0,0.248408725,-1.41421945214,19.1538461538,19.1538461538,-1.28295899,-0.95214844,-1.1127636768,-0.843889164,-0.84966309,0.0,0.0,-1.99902344,1.99731446,-0.1242324222,26.0,25.0,1.54168232077,-1.7289160196,9.96,10.375,-1.67651368,1.80786133,0.7828710956,-0.3833007822,-1.0207324244,0.0,0.0,-249.89312745,249.31297303,10.2404275226,46.0,46.0,119.405077788,-94.9877194963,5.53333333333,5.53333333333,187.32824708,193.28244019,40.3190837872,8.581068963,2.3019848628,0.0,0.0,-249.87786866,249.98472596,-3.77789337248,43.0,42.0,137.752173849,-131.35368965,5.92857142857,6.07317073171,-237.67938233,-209.3740387,-62.7682445158,24.7746567114,19.104120942,0.0,0.0,-250.09159852,249.29771424,-2.89648844168,37.0,36.0,125.168557762,-141.538592024,6.91666666667,7.11428571429,-151.66412354,-27.20610619,32.34106823,-25.9212207046,-20.9022897338,0.0,0.0
