0,1.60644532,-1.11376954,-1.70703125,-237.52671814,-177.1450348,119.66412354,1437031358.330738
1,1.48095704,-1.13574219,-1.69726563,213.83206177,-143.0076294,144.30534363,1437031358.394172
2,1.39404297,-1.41992188,-1.87548829,-246.88549805,-183.32824708,163.87786866,1437031358.419934
3,1.14990235,-1.6237793,-1.82958985,-95.38931275,156.51908875,167.16030884,1437031358.451886
4,1.58105469,-0.98486329,-1.94140625,-117.64885712,157.22137452,162.96183777,1437031358.571001
5,1.60205079,-0.9272461,-1.78320313,-161.81678772,206.91603089,160.54962159,1437031358.691527
6,1.73681641,-0.93774415,-1.66625977,-213.72518921,-225.41984559,178.44274903,1437031358.720553
7,1.8178711,-1.02978516,-1.59619141,214.6412201,-160.79389954,-221.60305787,1437031358.749733
8,1.79174805,-1.11962891,-1.56054688,184.6412201,-127.75572205,241.81678772,1437031358.752462
9,1.64672852,-1.00561524,-1.61132813,143.92366028,-110.83969117,248.53434754,1437031358.813660
10,0.94921875,-0.00006104,-1.45019532,113.96946717,-185.5114441,-232.04580689,1437031358.901373
11,-1.81396485,-1.16064454,-1.80517579,168,183.60305787,-137.08396912,1437031358.990851
12,0.84594727,-1.13916016,1.97119141,226.16793824,73.54198456,-96.91603089,1437031359.020332
13,1.07080079,-1.0222168,1.90454102,-247.20610047,22.83969498,-46.2748108,1437031359.050148
14,1.10180665,-1.10742188,1.86865235,-147.87786866,12.7480917,-28.12213707,1437031359.079700
15,1.46069336,-1.04028321,-1.76147461,-173.3740387,86.59542084,-237.66412354,1437031359.083314
16,1.71069336,-1.08715821,1.78076172,249.95419312,193.84733582,-100.65648652,1437031359.112751
17,1.71801758,-1.25488282,1.83935547,187.89312745,-221.38931275,-166.1374054,1437031359.171223
18,1.72924805,-1.3984375,1.90087891,169.66412354,-197.16030884,-230.33587647,1437031359.201253
19,1.73339844,-1.47778321,-1.99902344,236.94656373,-217.89312745,199.86259461,1437031359.231050
20,1.82299805,-1.4428711,-1.85278321,-201.08396912,-234.59541321,185.08396912,1437031359.261835
21,-1.7565918,-1.20825196,-1.98559571,-193.89312745,-211.86259461,147.55725098,1437031359.320701
22,1.89794922,-0.98657227,-1.77612305,-221.7709961,-158.74809266,113.69465638,1437031359.380377
23,1.89160157,-0.98120118,-1.9807129,247.17556763,-242.62596131,116.42748261,1437031359.411732
24,1.82055665,-0.96386719,-1.7175293,-220.94656373,-119.03816987,105.23664094,1437031359.413847
25,1.62060547,-0.99780274,-1.67553711,233.96946717,-162.80915833,126.91603089,1437031359.501006
26,1.47338868,-0.92944336,-1.65307618,247.22137452,-195.67938233,158.01527405,1437031359.530149
27,1.39184571,-0.9753418,-1.67358399,-219.72518921,-218.6412201,188.54962159,1437031359.560342
28,1.50634766,-1.27026368,-1.69897461,-243.3740387,-242.39694214,230.33587647,1437031359.619918
29,1.37988282,-1.08276368,-1.74023438,-243.03816224,236.83969117,239.3740387,1437031359.650308
30,1.32543946,-1.06494141,-1.77978516,-233.3740387,206.36640931,-245.83206177,1437031359.682557
31,1.51953125,-1.26293946,-1.83398438,-216.21374512,199.89312745,-223.78625489,1437031359.741933
32,-1.77319336,-1.35327149,-1.83740235,-246.90075684,-220.85496521,-222.6412201,1437031359.772295
33,1.64672852,-1.19018555,-1.85644532,-217.93893433,244.01527405,232.41221619,1437031359.830721
34,1.61230469,-0.97460938,-1.82910157,243.02290345,-231.96946717,221.52671814,1437031359.863427
35,1.61401368,-1.30200196,-1.90869141,-248.85496521,-225.54199219,-240.45800782,1437031359.950603
36,1.71435547,-1.59936524,-1.94042969,-231.08396912,-218.53434754,-233.17556763,1437031360.069668
37,1.76000977,-1.6171875,-1.96020508,-190.01527405,-229.22137452,-229.93893433,1437031360.130617
38,1.58496094,-1.04467774,1.99340821,-198.21374512,-243.29771424,203.60305787,1437031360.159627
39,1.58740235,-0.75830079,1.97778321,-227.95419312,-238.12213135,200.96183777,1437031360.189630
40,1.47192383,-0.9428711,1.92041016,232.93130494,-225.49618531,232.18321229,1437031360.193520
41,1.37719727,-1.18237305,1.84741211,-242.91603089,-212.24427796,249.84733582,1437031360.221758
42,1.53393555,-1.10986329,-1.96923829,249.0076294,-211.41984559,241.25190735,1437031360.252854
43,1.68237305,-1.9506836,1.92797852,-225.69465638,-241.38931275,240.32061768,1437031360.282258
44,1.72338868,-1.4807129,1.87890625,-204.41221619,-247.80152894,-249.84733582,1437031360.313151
45,1.87426758,-1.71606446,1.9597168,-211.55725098,-226.70228577,-236.30534363,1437031360.345740
46,1.92675782,-1.85278321,1.92919922,-244.45800782,-209.34350586,-237.35877991,1437031360.401697
47,1.78930665,-1.73168946,1.80151368,-240.90075684,-219.5114441,-235.2671814,1437031360.432264
48,1.48876954,-0.96362305,1.83154297,246.93130494,-218.10687256,-238.44274903,1437031360.490236
49,1.22094727,-0.94995118,1.8112793,-201.11450196,227.78625489,-243.45037842,1437031360.522730
50,1.29907227,-0.4338379,1.76391602,-247.23664856,230.90075684,-230.93130494,1437031360.580374
51,1.60449219,-1.91503907,1.79199219,-238.01527405,-234.79389954,-207.87786866,1437031360.612674
52,1.35229493,-0.16308594,1.83740235,-243.48091126,-249.25190735,-199.06869507,1437031360.670514
53,1.29516602,-0.4819336,1.8894043,-228.65649415,244.93130494,-164.88549805,1437031360.701968
54,1.42895508,-0.57641602,1.84936524,-246.90075684,-234.19847107,-208.85496521,1437031360.762320
55,1.23828125,-1.91894532,-1.94995118,228.25953675,-196.90075684,-240.870224,1437031360.850681
56,0.90747071,-0.2541504,-1.92407227,210.91603089,-192.01527405,234.76335145,1437031360.909681
57,0.55493165,-0.58886719,1.97729493,247.60305787,237.90840149,239.03816224,1437031360.970515
58,0.80004883,-0.81152344,1.72680665,-215.89312745,186.97709656,-243.41984559,1437031361.119734
59,1.21557618,-0.59570313,1.84033204,-238.25953675,219.46565247,-230.41221619,1437031361.123768
60,1.2241211,-0.89526368,1.77807618,245.64884949,213.70993042,-240.90075684,1437031361.332019
61,1.65356446,-0.91235352,1.62231446,212.35115052,243.80152894,-240.85496521,1437031361.363738
62,1.64501954,-1.10766602,1.73925782,230.22900391,212.48855591,242.91603089,1437031361.394570
63,1.88452149,-1.19213868,1.72314454,224.18321229,209.75572205,222.12213135,1437031361.422219
64,1.81835938,-1.28955079,1.86206055,212.33587647,204.01527405,218.68702698,1437031361.451405
65,1.94189454,-1.13891602,1.76538086,182.38168335,238.39694214,243.09924317,1437031361.510326
66,1.83105469,-1.1760254,-1.88256836,146.25953675,-248.42747498,-247.17556763,1437031361.570388
67,-1.75585938,-1.2553711,-1.78491211,128.85496521,-242.47328187,-241.95419312,1437031361.629600
68,1.82495118,-1.3791504,-1.6640625,154.5038147,229.93893433,-211.25190735,1437031361.661172
69,-1.75170899,-1.36523438,-1.52514649,158.83969117,225.66412354,-191.57252503,1437031361.719911
70,1.97167969,-1.36035157,-1.43774415,198.45800782,206.45800782,-187.2671814,1437031361.749682
71,-1.95483399,-1.44238282,-1.47436524,235.34350586,190.62596131,-168.71755982,1437031361.781291
72,-1.95996094,-1.46704102,-1.96704102,-248.51908875,179.60305787,-159.2671814,1437031361.811605
73,-1.77319336,-1.4284668,-1.97167969,-243.38931275,216.41221619,-152.82443238,1437031361.816016
74,-1.8515625,-1.96655274,-1.52319336,-222.96183777,237.95419312,-152.58015442,1437031361.845431
75,-1.82714844,-1.65844727,-1.97387696,-193.61831666,242.83969117,-184.58015442,1437031361.871339
76,-1.64404297,-1.57080079,-1.54394532,-212.59541321,-220.16793824,-190.22900391,1437031361.900854
77,-1.70629883,-1.70605469,-1.51953125,-244.82443238,245.03816224,-221.69465638,1437031361.961734
