0,1.3791504,-1.51000977,1.9741211,-178.03053284,101.92366791,-219.38931275,1437030386.408938
1,1.34960938,-1.29370118,1.87890625,-186.88549805,145.25190735,-221.41984559,1437030386.466963
2,1.44042969,-1.17211915,1.8894043,-218.65649415,194.870224,-248.62596131,1437030386.499210
3,1.01855469,-1.97778321,-1.96704102,-39.64885331,112.03053284,-242.97709656,1437030386.556928
4,1.40722657,-1.18481446,1.75463868,-58.47328187,123.96946717,240.03053284,1437030386.588728
5,1.86303711,-1.91357422,1.33789063,210.80915833,192.59541321,240.71755982,1437030386.646876
6,1.58325196,-0.89965821,-1.72485352,170.36640931,-242.90075684,226.39694214,1437030386.678635
7,1.69116211,-1.16186524,1.93701172,-170.62596131,185.22137452,-242.03053284,1437030386.736934
8,1.65356446,-0.9597168,1.98632813,-198.6412201,218.59541321,240,1437030386.770023
9,1.59497071,-1.02124024,-1.99462891,182.01527405,-249.34350586,-227.52671814,1437030386.856752
10,1.8491211,-1.0366211,1.93896485,43.32824326,-129.98472596,-231.72518921,1437030386.886161
11,1.92309571,-1.38574219,-1.47460938,133.70993042,-221.66412354,-240.65649415,1437030386.916931
12,1.82983399,-1.16235352,-1.66528321,139.6335907,-247.25190735,-220.67175293,1437030386.949118
13,1.99951172,-0.65869141,-1.99389649,112.39694977,-240.93130494,-236.53434754,1437030387.006864
14,1.60595704,-1.16772461,-1.62207032,140.56488038,-143.80152894,223.29771424,1437030387.068092
15,1.42480469,-1.39111329,-1.53173829,113.96946717,-116.59542084,-237.83206177,1437030387.097113
16,1.55786133,-1.17871094,-1.65698243,-249.0076294,-245.78625489,-249.2671814,1437030387.129041
17,-1.78955079,-1.38549805,-1.76782227,-163.72518921,-222.2748108,-239.25190735,1437030387.186996
18,-1.77661133,-1.2331543,-1.8791504,238.74809266,-221.48091126,241.92366028,1437030387.218886
19,1.49560547,-1.36376954,-1.53637696,-152.56488038,205.92366028,240.03053284,1437030387.306296
20,1.27929688,-1.25195313,1.93701172,-243.66412354,-203.54199219,-246.42747498,1437030387.310390
21,1.61206055,-1.27392579,-1.34985352,-184.16793824,244.25953675,240.6412201,1437030387.368754
22,1.91235352,-0.68554688,-1.6015625,-231.57252503,241.2671814,239.0076294,1437030387.399093
23,1.56054688,-1.04418946,-1.59838868,-218.06106568,219.20610047,-240.15266419,1437030387.516885
24,1.59301758,-1.17456055,-1.76953125,-247.09924317,201.05343628,-245.09924317,1437030387.548451
25,1.76123047,-1.15283204,-1.76049805,233.02290345,245.38931275,248.41221619,1437030387.579404
26,1.61645508,-1.24121094,-1.8803711,-233.61831666,225.81678772,-242.10687256,1437030387.608351
27,-1.76806641,-1.01025391,-1.84765625,205.48091126,-215.66412354,249.2671814,1437030387.637036
28,1.56738282,-1.20043946,-1.73730469,210.70228577,-233.05343628,-243.23664856,1437030387.669921
29,1.59301758,-0.99365235,-1.76904297,219.80152894,-229.08396912,-236.51908875,1437030387.699287
